scenario_id,investor_id,prompt,execution_score,idea_score,would_invest,response_text
193,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,9,9,1,"Investor Marc sees execution=9, idea=9, invests=1"
193,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,5,6,0,"Investor Bill sees execution=5, idea=6, invests=0"
194,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,6,8,1,"Investor Marc sees execution=6, idea=8, invests=1"
194,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,9,2,0,"Investor Bill sees execution=9, idea=2, invests=0"
195,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,1,7,0,"Investor Marc sees execution=1, idea=7, invests=0"
195,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,2,2,0,"Investor Bill sees execution=2, idea=2, invests=0"
196,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers",7,6,1,"Investor Marc sees execution=7, idea=6, invests=1"
196,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers",2,7,0,"Investor Bill sees execution=2, idea=7, invests=0"
197,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,1,3,0,"Investor Marc sees execution=1, idea=3, invests=0"
197,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,9,2,0,"Investor Bill sees execution=9, idea=2, invests=0"
198,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,8,4,0,"Investor Marc sees execution=8, idea=4, invests=0"
198,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,3,9,0,"Investor Bill sees execution=3, idea=9, invests=0"
199,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,5,4,0,"Investor Marc sees execution=5, idea=4, invests=0"
199,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,9,2,0,"Investor Bill sees execution=9, idea=2, invests=0"
200,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers",8,4,0,"Investor Marc sees execution=8, idea=4, invests=0"
200,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers",9,6,1,"Investor Bill sees execution=9, idea=6, invests=1"
201,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,7,2,0,"Investor Marc sees execution=7, idea=2, invests=0"
201,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,8,8,1,"Investor Bill sees execution=8, idea=8, invests=1"
202,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,2,8,0,"Investor Marc sees execution=2, idea=8, invests=0"
202,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,6,8,1,"Investor Bill sees execution=6, idea=8, invests=1"
203,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,9,6,1,"Investor Marc sees execution=9, idea=6, invests=1"
203,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,8,5,1,"Investor Bill sees execution=8, idea=5, invests=1"
204,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers",4,7,0,"Investor Marc sees execution=4, idea=7, invests=0"
204,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers",8,1,0,"Investor Bill sees execution=8, idea=1, invests=0"
205,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,5,6,0,"Investor Marc sees execution=5, idea=6, invests=0"
205,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,7,8,1,"Investor Bill sees execution=7, idea=8, invests=1"
206,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,8,3,0,"Investor Marc sees execution=8, idea=3, invests=0"
206,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,5,1,0,"Investor Bill sees execution=5, idea=1, invests=0"
207,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,2,8,0,"Investor Marc sees execution=2, idea=8, invests=0"
207,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Prior Startup Experience; Traction Indicators: Secured Initial Customers,8,4,0,"Investor Bill sees execution=8, idea=4, invests=0"
208,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers",9,6,1,"Investor Marc sees execution=9, idea=6, invests=1"
208,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers",4,9,1,"Investor Bill sees execution=4, idea=9, invests=1"
209,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,1,7,0,"Investor Marc sees execution=1, idea=7, invests=0"
209,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,2,2,0,"Investor Bill sees execution=2, idea=2, invests=0"
210,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,4,9,1,"Investor Marc sees execution=4, idea=9, invests=1"
210,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,8,6,1,"Investor Bill sees execution=8, idea=6, invests=1"
211,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,1,4,0,"Investor Marc sees execution=1, idea=4, invests=0"
211,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,9,1,0,"Investor Bill sees execution=9, idea=1, invests=0"
212,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers",1,9,0,"Investor Marc sees execution=1, idea=9, invests=0"
212,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers",2,9,0,"Investor Bill sees execution=2, idea=9, invests=0"
213,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,1,5,0,"Investor Marc sees execution=1, idea=5, invests=0"
213,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,2,6,0,"Investor Bill sees execution=2, idea=6, invests=0"
214,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,3,8,0,"Investor Marc sees execution=3, idea=8, invests=0"
214,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,4,9,1,"Investor Bill sees execution=4, idea=9, invests=1"
215,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,4,1,0,"Investor Marc sees execution=4, idea=1, invests=0"
215,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,1,8,0,"Investor Bill sees execution=1, idea=8, invests=0"
216,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers",1,6,0,"Investor Marc sees execution=1, idea=6, invests=0"
216,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers",1,8,0,"Investor Bill sees execution=1, idea=8, invests=0"
217,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,8,2,0,"Investor Marc sees execution=8, idea=2, invests=0"
217,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,8,2,0,"Investor Bill sees execution=8, idea=2, invests=0"
218,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,2,9,0,"Investor Marc sees execution=2, idea=9, invests=0"
218,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,7,1,0,"Investor Bill sees execution=7, idea=1, invests=0"
219,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,6,8,1,"Investor Marc sees execution=6, idea=8, invests=1"
219,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,2,6,0,"Investor Bill sees execution=2, idea=6, invests=0"
220,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers",3,8,0,"Investor Marc sees execution=3, idea=8, invests=0"
220,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers",7,5,0,"Investor Bill sees execution=7, idea=5, invests=0"
221,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,2,1,0,"Investor Marc sees execution=2, idea=1, invests=0"
221,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,6,7,1,"Investor Bill sees execution=6, idea=7, invests=1"
222,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,3,1,0,"Investor Marc sees execution=3, idea=1, invests=0"
222,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,3,1,0,"Investor Bill sees execution=3, idea=1, invests=0"
223,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,5,5,0,"Investor Marc sees execution=5, idea=5, invests=0"
223,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Founders with Industry Expertise; Traction Indicators: Secured Initial Customers,4,5,0,"Investor Bill sees execution=4, idea=5, invests=0"
224,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers",9,3,0,"Investor Marc sees execution=9, idea=3, invests=0"
224,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers",9,1,0,"Investor Bill sees execution=9, idea=1, invests=0"
225,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,6,8,1,"Investor Marc sees execution=6, idea=8, invests=1"
225,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,8,9,1,"Investor Bill sees execution=8, idea=9, invests=1"
226,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,5,3,0,"Investor Marc sees execution=5, idea=3, invests=0"
226,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,2,8,0,"Investor Bill sees execution=2, idea=8, invests=0"
227,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,8,8,1,"Investor Marc sees execution=8, idea=8, invests=1"
227,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,2,7,0,"Investor Bill sees execution=2, idea=7, invests=0"
228,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers",7,7,1,"Investor Marc sees execution=7, idea=7, invests=1"
228,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers",4,3,0,"Investor Bill sees execution=4, idea=3, invests=0"
229,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,5,2,0,"Investor Marc sees execution=5, idea=2, invests=0"
229,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,5,4,0,"Investor Bill sees execution=5, idea=4, invests=0"
230,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,9,8,1,"Investor Marc sees execution=9, idea=8, invests=1"
230,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,6,6,0,"Investor Bill sees execution=6, idea=6, invests=0"
231,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,2,6,0,"Investor Marc sees execution=2, idea=6, invests=0"
231,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,3,2,0,"Investor Bill sees execution=3, idea=2, invests=0"
232,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers",6,2,0,"Investor Marc sees execution=6, idea=2, invests=0"
232,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers",4,1,0,"Investor Bill sees execution=4, idea=1, invests=0"
233,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,4,6,0,"Investor Marc sees execution=4, idea=6, invests=0"
233,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,1,7,0,"Investor Bill sees execution=1, idea=7, invests=0"
234,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,4,3,0,"Investor Marc sees execution=4, idea=3, invests=0"
234,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,5,2,0,"Investor Bill sees execution=5, idea=2, invests=0"
235,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,7,8,1,"Investor Marc sees execution=7, idea=8, invests=1"
235,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,1,1,0,"Investor Bill sees execution=1, idea=1, invests=0"
236,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers",8,1,0,"Investor Marc sees execution=8, idea=1, invests=0"
236,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers",7,7,1,"Investor Bill sees execution=7, idea=7, invests=1"
237,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,1,3,0,"Investor Marc sees execution=1, idea=3, invests=0"
237,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,1,6,0,"Investor Bill sees execution=1, idea=6, invests=0"
238,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,7,8,1,"Investor Marc sees execution=7, idea=8, invests=1"
238,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,6,9,1,"Investor Bill sees execution=6, idea=9, invests=1"
239,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,9,8,1,"Investor Marc sees execution=9, idea=8, invests=1"
239,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Revenue-Generating; Team Characteristics: Academic Background (PhD/Postdoc involvement); Traction Indicators: Secured Initial Customers,6,6,0,"Investor Bill sees execution=6, idea=6, invests=0"
240,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers",6,7,1,"Investor Marc sees execution=6, idea=7, invests=1"
240,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers",9,7,1,"Investor Bill sees execution=9, idea=7, invests=1"
241,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,6,6,0,"Investor Marc sees execution=6, idea=6, invests=0"
241,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,4,2,0,"Investor Bill sees execution=4, idea=2, invests=0"
